title,review_text,review_date,reviewer_name,review_score
migration_2023,This movie is a silly and funny kids movie for the whole family to see. I was laughing all the time,"Mar 28, 2024",William O,4
migration_2023,Excellent animation along with a positive storyline. Our grandkids loved the movie,"Mar 25, 2024",Reviewer not found,4
migration_2023,Humorous and looks great,"Mar 24, 2024",Russell H,3
migration_2023,Really good screenwriting with tension racked up right through the film so high that you hardly stop for breathe before the characters get into another scrape. Amination was awesome with a lovely variety of sets and characters. I loved this film from start to finish. Film ranks up there with Puss in Boots for action.,"Mar 24, 2024",Kate K,5
migration_2023,It was a really nice movie we loved it,"Mar 24, 2024",Reviewer not found,5
migration_2023,"If it's Illumination, I'm in. This film isn't as funny as others, but it's an enjoyable tale with beautiful colours and effects.","Mar 23, 2024",Claire P,3
migration_2023,Fun film and perfect run time for the story it telling,"Mar 22, 2024",paul t,3
they_shot_the_piano_player,"I loved the animation and color.  I loved the music.  I got a little tired of yet another person to listen to and read translation for, but I will see this film again.  Very important for us to be forewarned about what can happen when a dictator takes over.  Very good to find out about a person I had never heard of glad to know him now.","Mar 31, 2024",Reviewer not found,4
they_shot_the_piano_player,"It was ok, but not my jam. Animation was interesting.","Mar 31, 2024",Irwin F,3
they_shot_the_piano_player,"CÓMO DESTRUYERON UN BUEN FUTURO

Me consume por dentro el futuro, y su pasado, que a la vez, una parte es nuestro presente. Temo el cambio a la vez que lo necesito y puede que lo agradezca. Odio descubrir otra película, u otra canción ¿en que me pueden afectar? Calma no me da, en absoluto, afecta en la experimentación de universos llenos de emociones y placer, y eso no me tranquiliza, lo quiero pero a la vez intento apartarlo de mí, porque dicen que la ignorancia te hace más feliz, pero al mismo tiempo no me siento a gusto e incluso inútil. Si tanto odio estas contradicciones es porque mientras noto felicidad, la tristeza interfiere, desde aspectos felices e incluso tristes, me ahogo en más melancolía. No me parece algo malo, me siento vivo, y, vuelvo a repetir, a la vez que muerto, ya no siento nada. 



Solo con un álbum, Tenorio Jr revolucionaría la música jazz creando una magia incomprensible de lo bonito que creaba. Lo mismo ocurre con los artistas que aparecen contando su relación con el protagonista, desde compañeros de la música hasta algún artista literario. Trueba y Javier aciertan en todo lo que le conviene a este magnífico e imparable drama político, también en esencia a un documental. Reparan los agujeros y heridas de lo desconocido y las ilógicas contradicciones del caso.

Javier Mariscal vuelve a conseguir un dibujo diferente al resto y conquistador, cómo en Chico y Rita (2010), destaca en su volúmen, colores y en general todo ese arte que le corresponde. El interés aquí podría terminar por muchos nombres e idiomas que se proyectan, pero lo que sostiene su atracción son la cantidad de declaraciones de los conocidos y la previsible conclusión de lo ocurrido, de tono arisco y tentándome a la misantropía. 

Una historia preciosa llena de tragedia que está tan bien narrada que salgo estupefacto, también algo desmoronado por la situación a la que se le sometió un hombre que daba vida a la música, que desprendía sabiduría y amor para aquellos con buen gusto. Él solo se iba a dedicar a tocar el piano y a sus seres queridos, sin la más mínima importancia a lo demás: la política. Él, cómo muchos otros, no ha muerto, solo se ha ido a por comida y una medicina para su chica, mientras tanto, le esperaremos escuchando su conmovedora música. Tan bella que reluce desde la oscuridad dónde lo mataron.","Oct 28, 2023",richie v,4
the_peasants,Great movie!!! We are really glad we could see it.,"Mar 10, 2024",Reviewer not found,5
the_peasants,"It was amazing! So much tradition, history, and raw human emotion on the background of incredibly stunning art and imagery. It was gripping and enthralling at the same time.","Mar 4, 2024",Reviewer not found,5
the_peasants,"This movie is breathtaking - it is scenery is captivating, and the story depicts village life in rural Europe during the 19th century. Kamila Urzezdowska who plays Jagna is gorgeous and her performance is mesmerizing. Look out for this rising star.","Mar 4, 2024",Reviewer not found,5
the_peasants,"An amazing technical feat that is a solid follow up to Loving Vincent. The films story covers very dark subject matter, which is sometimes in contrast with the beautiful visuals, but well worth the cinematic experience.","Mar 4, 2024",Reviewer not found,5
the_peasants,"This is a visually stunning piece, it really gave my goosebumps in the first 10 minutes. However, as the plot unfolds, the disappointment unfolds as well. The characters lack depth and their choices are most of the time either average or confusing. The ending would have been a bit revolting if I could still maintain some energy for that. 
The cast are well picked and the overall feeling didn't come from their performance. Watching it with subtitles in your own language will feel a bit frustrating as well as some of the lyrical parts, coming from either rituals or songs, might not be translated.","Feb 19, 2024",Lacraru A,2
the_peasants,"This is one of those movies that just throw You into is own reality, instead of taking todays reality and bending it to its needs.","Jan 11, 2024",Jan M,5
the_peasants,"Everything in this movie is top notch - visuals, acting performance and music - all stays with you long after seeing it. Might not resonate so much with international audience as it's deeply embedded in polish culture but the told story is quite universal.","Dec 18, 2023",Znachor88,5
the_peasants,"A most wonderful beautifull and dynamic experience. I've not been enthralled so much by any film since.... I don't know when? but some years anyway. Perhaps 'Manon de Source '.

A must see, unique theatrical experience!","Dec 17, 2023",Malcolm s,5
the_peasants,"An adaptation of a Nobel prize-winning novel from the makers of Loving Vincent using the same rotoscoped oil painting animation style, that's enough to be interested in this. But with the experience from Loving Vincent, they set out to make it even better. With dynamic camera movements that are meant to give an experience rooted in Polish culture and village life, this movie does an incredible job of immersing the viewers in this world. Kamila Urzedowska is incredible as Jagna, the village beauty, whose life is decided by others at every step yet can't take away her free-spiritedness, even with all the shackles. Even though, the story is a classic European village tragedy, the music and animation take it to another level. That ending sequence is just so incredibly shot and animated that it's impossible to not be moved after watching this. Much of the film would've been a lot harder to watch if it was live-action, even though it is quite hard even in this rotoscoped animated style.","Dec 12, 2023",Jithin K,4
the_peasants,"Enjoyed this film. Honestly went to see it for the artistic illustrative animation. Interesting story, film score is great. Made me research a little more about original book it's based on. Was very curious why they decided to film it this way.","Dec 10, 2023",Reviewer not found,4
the_peasants,"Artstyle is unique and helps with narrative, it allows viewers to better immerse into the story set in XIX century Poland. The actors did an amazing job and together with the costumes looked like real peasants did. There are many elements of polish folk culture. Throughout the movie, your feelings toward different characters go through their whole spectrum. Music is on another level, simply perfect for this setting. Overall would totally recommend/","Dec 10, 2023",Adam R,5
the_peasants,"Powerful, unique, touching, stunning... and the incredibly beautiful music. Fab!","Dec 4, 2023",M. B,5
the_peasants,Simply a great piece of artwork! The music is 10/10!,"Dec 2, 2023",Blixon,5
the_peasants,"Definitely must see! And in the cinema for the best impression (although do not sit too close to the screen). I have seen in twice in the cinema. I am going to see it on the big screen once more. Colours, music, actors, story - even though it is sad... Perfect! So real.... thought provoking... Sometimes live is simply so complicated and there is no really good solution for some situations... and we, people, are brutal...","Nov 30, 2023",Agnieszka Z,5
the_peasants,It was absolutely amazing experience,"Nov 23, 2023",nurni,5
the_peasants,beautiful and engaging filmmaking,"Nov 21, 2023",Ben C,5
the_peasants,It's incredible how good and smooth the movie looks considering it's almost entirely hand painted on a canvas,"Nov 20, 2023",Gerald,5
the_peasants,Amazing experience and with beautiful music and pictures (oil paitings),"Nov 13, 2023",Kacze A,5
the_peasants,Great movie showing beautiful part of slavic culture 150years ago,"Nov 11, 2023",Baej,5
the_peasants,Amazing in every way,"Nov 6, 2023",Jakub J,5
cabrini,Very moving and powerful movie about Mother Cabrini and a snapshot of her life and the challenges and changes she made to inspire us all to do Gods work here on earth!,"Apr 7, 2024",Reviewer not found,5
cabrini,The entire movie is excellent!  It is a must to watch! Congrats to the entire crew who put together this master piece!,"Apr 7, 2024",Reviewer not found,5
cabrini,"What a wonderful film. Finally a film with a great story that has a clear beginning, middle and end without gratuitous sex and violence. The script, acting, costumes and cinematography are first class.","Apr 7, 2024",Reviewer not found,5
cabrini,Pretty good. I have a preference and personally this was just not it. I found myself more interested in my fantasy baseball team during the movie. With that said I still choked up a couple times. Just wasn’t awesome.,"Apr 7, 2024",Reviewer not found,3
cabrini,An outstanding movie with a strong cast and excellent screenplay. Highly recommended.,"Apr 6, 2024",Tony D,5
cabrini,The movie was great and amazing. It had a good story and the actors were brilliant. It’s worth seeing. 👍❤️😀,"Apr 6, 2024",Reviewer not found,5
cabrini,Loved  the real character Sister Cabrini and her charitable work for Italian immigrants in New York.   Movie is worth seeing,"Apr 6, 2024",Reviewer not found,5
cabrini,Well done! Really enjoyed this movie.,"Apr 5, 2024",Reviewer not found,5
cabrini,A powerful and inspiring message.  Beautiful photography and awesome acting!,"Apr 5, 2024",Reviewer not found,5
cabrini,"A must see movie, especially if you’re Italian!","Apr 5, 2024",Reviewer not found,5
cabrini,"A beautiful movie of a very determined woman that with  her faith and determination archives her live dream, of helping immigrants especially children.","Apr 5, 2024",Reviewer not found,4
cabrini,GREAT HISTORIC EVENT The first canonized Saint of the Catholic Church in the USA.,"Apr 5, 2024",Reviewer not found,4
cabrini,I liked learning about someone I didn't know much about. It was well done.,"Apr 4, 2024",Reviewer not found,4
cabrini,Great movie! Eye opener on what our ancestors went through.,"Apr 4, 2024",Reviewer not found,5
cabrini,"Great message! Very inspirational, encouraging and provoking!! With courage, endurance, hope and loveone person can make a difference. We all can make a difference!","Apr 4, 2024",Reviewer not found,5
cabrini,"Cabrini is an insightful film about the history of immigration in America and the importance of human dignity. Francesca Cabrini deserves to be in our history books as a model of integrity. She built an empire, not for herself but to benefit the vulnerable. The film has a powerhouse cast and a moving score. GO SEE THIS MOVIE.","Apr 4, 2024",Reviewer not found,5
cabrini,"Good story lline based on true events, well acted and good costumes.","Apr 4, 2024",Reviewer not found,5
cabrini,Please everyone needs to see this movie.  Never give up on being positive and a good soul to others.  Be bold and stand your ground. Never ever give up. What a beautiful and movie.,"Apr 3, 2024",Reviewer not found,5
cabrini,Very powerful and great movie to learn about Mother Cabrini.,"Apr 3, 2024",Reviewer not found,5
cabrini,"Excellent production,  kept your interest the whole time","Apr 3, 2024",Reviewer not found,4
family_star,2nd half could have been better. Passable entertainer,"Apr 5, 2024",Reviewer not found,3
family_star,Second half is too bore,"Apr 5, 2024",Reviewer not found,0
family_star,"Better than Kushi, but not a come back. Just go with zero expectations and movie is just okay.","Apr 5, 2024",Reviewer not found,3
family_star,Change script selection bro Rotten story by Parasur sad for VD again !! Flop streak continues,"Apr 4, 2024",Reviewer not found,1
green_fish,"Green Fish tells the story of  a man named Mak-dong, who returns home after service in the military. Trying to find a new job and some easy money (Plus a fascination with a woman named Mi-ae) he becomes involved with gangsters. Things seem to go well, but Mak-dong soon realizes he's in over his head as he falls in love with Mi-ae, who is the girlfriend of his boss. While the story seems cut and paste, Green Fish goes above this. Gangster life isn't glamorized, and it's more about Mak-dong as he tries to find his place in the world before realizing he's ensnared himself in such a dangerous situation. This isn't a film about the usual gangster film tropes, it remains a very character-oriented story that the viewer can sympathize and identify with, such as the scenes between Mak-dong and Mi-ae, as their relationship grows and they share hope of a better future away from all this. It feels very rare to this kind of glimpse into that world, and all the more reason Green Fish is such a marvelous and compelling drama. If you like your gangster films to be more outside the box or just enjoy a good drama, then Green Fish may be what you're looking for.","Jun 2, 2018",Reviewer not found,5
green_fish,This first film from Lee Chang-ding has some pretty good ideas though it's very academic filming. It's not a must see but it's definitely a good one.,"Mar 4, 2013",Reviewer not found,3
green_fish,"""Green Fish"" will astound you--A nice ""modern life"" film!!","Jul 13, 2012",Reviewer not found,3
green_fish,"It is a sad noir movie. It is a story about a man who is making his life devastated as his hometown is getting developed. Plus, perfect casting!","May 18, 2012",Reviewer not found,4
green_fish,"I'm lazy...
 
[img]http://www5.ocn.ne.jp/~irsun/cinema/greenfish/image/GFstill_home.JPG[/img]
[b]Green Fish [/b](Chang Dong-Lee, 1997): ah, life can be such a bitch. This is the director's debut, a slow and meditative film on the life of a confused, lost man. Makdong, a young and naive man who just got back from the army, finds his fate undefined and uncertain: as he returns home, he finds the dismembrement of his family, the decadence of his society. He ends up joining a group of city gangster who will eventually lead him to his disgrace. This film isn't very striking, it is not really original, but it's very well told: the director is clearly critiquizing the modern korean society, contrasting it to the old, traditional, family-driven society. The film moves deliberately, with occasional violent and emotional outbursts. The protagonist is well played by Suk-kyu Han, and the film improves when Kangho Song shows up. It's interestingly photographed, featuring a nostalgic score, but I just felt a little empty at the end. It's worth a watch, though.
 
 
[img]http://www.filmfestivalrotterdam.com/photo/film/010060A/s-380.jpg[/img]
[b]Blue Spring [/b](T. Toyoda, 2001): another hardcore social commentary, this time centered on Japan and its educational systems decadence. It's set in an average japanese high school. Now, I expectd some kind of [i]kids Return [/i]but this is way more shocking. I'm a bit skeptical about it: the vision of the education centers which is presented here is a bit scary, even disturbing. It's about a group of confused teens, product of a society which not only despises and ignores them, but also doesn't seem to encourage them to meet their goals. The troubled students, which lack emotional and educational support, end up choosing the wrong paths (such as joining the yakuza) or commiting insane acts. The film is shocking, extremely gritty (perhaps too much), but expertedly directed and well acted (Ryuheid Matsuda, known for his role on [i]Gohatoo[/i], stands out). Besides, the rock score fits very well in the film's tone. It's perhaps a bit extreme and not very subtle.
 
 
[img]http://www.ambafrance-th.org/cinematheque/images/films/118.jpg[/img]
[b]Le Feu Follet [/b](L. Malle, 1963): this is my first experience with the french director, and I was quite impressed. This is quite possibly the best example of ""existentialist"" cinema I've come across: it's a captivating film of the last two days of the life of a man who, distrubed by the mediocrity of his life, decides to kill himself. Quite a desperate movie, throughoutly interesting but ultimately tragic: contains an impeccable visual look and a complex content which is worth discussing. I'm not sure if I was ready to see this movie, time will tell. Concerning the acting, kudos to Maurice Ronet for his flawless performance, which makes the lead feel believable; and it's always good to have Jeanne Moreau around. The extraordinarily simple piano score is worth mentioning as well.","Mar 9, 2011",Reviewer not found,3
green_fish,"[size=4][b]  'Green Fish'[/b][/size]
    [i]Lee Chang-dong, 1997[/i]
    
    [img]http://i203.photobucket.com/albums/aa292/jedimoonshyne2/greenfish-1.jpg[/img]
    
   A few days ago I watched Lee Chang-dong's first film, and as expected the man continues to impress. That's three films of his I have watched now, each unique and wonderful in it's own way. '[b]Green Fish[/b]', as stated was his debut film so I expected the little rustiness that was on show. That said the opening thirty minutes grab you unlike '[b]Oasis[/b]' or '[b]Peppermint Candy[/b]' does. A noir of sorts yet with little emotion from the central character. The [i]'boy straight out of prison/army is looking for work, falls in with the wrong people and in love with the boss' girlfriend/wife/daughter'[/i] tale is woven as if on unworn ground, and simply the setting itself is refreshing. Similar to the more recent '[b]Memories of Murder[/b]', in the fact that it uses a quiet Korean suburbia on which to impose a well-known Hollywood genus with a twist. Some beautiful direction that ties in well with the script, such chemistry that is often overlooked nowadays. It involves a degree of synergy that only comes from the minds of writer/directors, who are unfortunately a dying breed in the film industry of today. None of these doubtful aspects can be applied to Korean cinema however. It is witnessing the peak of a golden generation of contributors, intent on serving up refreshing visions that draw upon experiences and imagination rather than the latest un-adapted comic book character.
  
  [b]8/10 [img]http://images.rottentomatoes.com/images/user/smilies/fresh.gif[/img][/b]","Mar 9, 2011",Reviewer not found,4
green_fish,"""Bosebazie Sieddo Samunoie Bazae...Bosebazie Sieddo Samunoie Bazae...""","Dec 15, 2010",Reviewer not found,2
green_fish,"WEB/LETTERBOX. La historia es bastante estándar, pero está contada con equilibrio, calma y muy buen enfoque emocional. La actuación protagónica de Suk-kyu Han es extraordinaria. / The story is pretty standard, but it is told in a balanced and calm manner, well focused on the emotions. The leading performance by Suk-kyu Han is extraordinary.","Aug 3, 2009",Reviewer not found,3
green_fish,A fantastic first outing from Lee Chang-dong.,"Jan 8, 2009",Reviewer not found,4
green_fish,excellent film directed by ChangDong Lee. touching funny poetic.,"Nov 14, 2008",Reviewer not found,4
green_fish,"Here is a look at one of South Korea's influential filmmakers with a reflective story to show. 

Director Chang-dong Lee and his down-to-earth ""Green Fish"" is amongst one of his greats including ""Peppermint Candy"" and his unforgettable ""Oasis."" It stars Suk-kyu Han (Solace, The Scarlet Letter) followed by Hye-jin Shim (Acacia) and Seong-kun Mun (Soo) where they play struggling characters filled with realistic circumstances that put a strain on their uncertain situations.

Synopsis: Mak-dong (Suk-kyu Han) is released from the military finding himself on a train ride singled out, unemployed and having to cope with common family matters. While searching for a women name Mi-ae after defending her honor from a handful of thugs (Hye-jin Shim) during the first day of his discharge, he bumps heads at mob boss Tae-gon Bae (Seong-kun Mun) who offers him encouraging guidance along with some legal work. While paying his dues and at the same time getting acquainted with the head chief's women, his life swerves into unsuspected situations. 

Although it requires a lot of patience when viewing this slow-paced tale, the wait is worth the watch for it's (not your average Joe) mobster approach. It focuses on true crime that carries much street-smart realism, frantic sacrifices and just plain old survival that normally surrounds gangster life in the real world as we see it today. For Mak-dong (Han) it's as simple as - do what you gotta do - to carry on in a place that he no longer recognizes after returning from the military. Despite it's wearisome with all that is happening, the characters seem to hold its own threw out the duration of the film. 

One of the most memorable scenes that I can sincerely remember is Suk-kyu Han's performance in the telephone booth that seemed to give a final needed piece to the story making the lead up as successful as it worked so hard to build. This follows up with a fairly predictable ending that still makes it all connect in an extraordinary way where even the biggest dreams can come to life at a whole other way.

Chang-dong Lee's ""Oasis"" stands as my all time favorite from him and ""Green Fish"" along with his other work clearly shows how effortlessly he can put something as real and profound as this work of art together.","Sep 8, 2008",Reviewer not found,3
green_fish,Korean film depicting a young nieve man filled with optimism and good intentions slowly gets swallowed by the criminal underworld in an attempt to afford him his dreams. Brilliantly directed with a strong cast showing even when hearts want to be pure the darkness around wont let them continue with hope swallowing them around them,"Aug 30, 2008",Reviewer not found,4
green_fish,"I just watched this film @ Asia Society.  Although not as thought provoking as his later films, the writing is still superb.  Over all still an overachieving directorial debut.","May 12, 2008",Reviewer not found,3
green_fish,"Lee Chang Dong's directorial debut of one-man's story, is quite graceful with a constant presence of sadness along the way.","May 10, 2008",Reviewer not found,3
green_fish,"The director of the amazing Oasis first showed his remarkable talents with this brilliant piece of gangster cinema. Once again Chang-dong deals with a complex relationship which is anything but 2-D. His use of long takes are remarkable as he still moves the camera around fluently and gracefully giving these long takes more motion and pace than still shots. A few very clever techniques such as the use of mirrors, cancelling out the necessity for shot/reverse shot cutting really highlight the skills on display here. The acting is phenomenol and is never too in your face or too subtle. The original music is a wonderfully gentle piece and any film that uses a Tom Waits song to great effect is bound to get high marks by me.","Dec 24, 2007",Reviewer not found,5
asphalt_city,"Solid entertaining movie.  Both Penn and Sheridan gave excellent performances, as well as the entire cast.  After a shaky camera to start the director did a fine job as the movie was well paced with well written storyline.","Apr 5, 2024",Reviewer not found,4
asphalt_city,I truly didn't know what paramedics go through being first responders.  Made me appreciate all first responders so much more than I already do.  It was a good movie but a bit depressing too.,"Apr 4, 2024",Reviewer not found,4
asphalt_city,"Good story line, good action, intense scenes, real life issues, worth the watch!","Apr 4, 2024",Oscar M,5
asphalt_city,Was promising but missed the mark. It started out promising enough but then added a storyline that was not needed. Feels like they were not happy with showing a regular EMT they had to go the movie route where someone is accused of a murder.  They should have stuck with just showing the hard and easy and bad and good life EMTs have,"Apr 4, 2024",Reviewer not found,3
asphalt_city,I thought the scenes were graphic but the scenarios of working in the city were true to life.  You have to have a strong stomach to endure.,"Apr 3, 2024",Fred L,3
asphalt_city,Exciting emergency calls!  Great acting!  Gave it a 3 star because there wasn't much of a storyline.,"Apr 3, 2024",Kate L,3
asphalt_city,"Incredible grasp of a dark reality that continues to be ignored by the masses. Having been a Charity & Highland Hospital ER Nurse, not a Paramedic- but - being the recipient of many of County Paramedics Patients - hats off to the makers & actors of this movie!! Thank You so much for bringing this film forward to the public - St. Michael The Archangel - thank You’ May You St. Michael continue to strengthen these warriors with love and compassion. Thank You Sean Penn -bc of you - I came to see this movie - the only name I recognized but a fan of yours - as expected but surprised - the outcome was underestimated - should have known better. Hoping every ER Staff & Medic See this spectacular movie. Saddened by the statistics- but understandable. 😔","Apr 2, 2024",Reviewer not found,4
asphalt_city,"The other side of NYC in the depths of human soul. Immersive, intense!","Apr 1, 2024",Gray L,4
asphalt_city,A visceral mise en scene and an immersive dive into the condition of paramedics through a hallucinated and hypnotizing point of view. We feel in his realistic approach that the director stayed 2 years in the back of ambulances to document himself. Powerful and shocking.,"Apr 1, 2024",Daniel Q,5
asphalt_city,Two hours of audio visual torture made up of 15 minutes of weak story and meh dialog spread across 105 minutes of cinematic PTSD flashback/panic attack.,"Mar 30, 2024",Laurie T,0
asphalt_city,"Dark, grim, but still one of the best indies released this year. Outstanding acting by main actors","Mar 29, 2024",Oleksandr G,5
asphalt_city,This movie is really violent it is really graphic and really probably fairly accurate some where in NYC. I can say Sean is a great actor or is he? One thing I know for sure is I saw a healthy umbilical cord ....or it appears to be.......damn fentynal usually requires a little narcan.....amen.,"Mar 29, 2024",Linda Patrice L,1
a_fragile_flower,Forgettable and regrettable. Not worth the time. The singing parts were painfully amateur.,"Apr 6, 2024",Reviewer not found,0
a_fragile_flower,A poorly executed concept with a messy plot.,"Apr 6, 2024",Reviewer not found,0
a_fragile_flower,A cinematic nightmare that I wish I could unsee. The singing felt more like a high school production.,"Apr 6, 2024",Reviewer not found,0
a_fragile_flower,Failed to impress at any level. Poor acting and story. It's as if the cast never took acting lessons.,"Apr 6, 2024",Reviewer not found,0
a_fragile_flower,So bad it's almost good. Not. Just bad all the way through. The director didn't know what they were doing.,"Apr 6, 2024",Reviewer not found,0
a_fragile_flower,Not even worth the price of popcorn. Save your money.,"Apr 6, 2024",Reviewer not found,0
a_fragile_flower,Utterly disappointing from start to finish. A letdown. The singing is embarrassingly amateur.,"Apr 6, 2024",Reviewer not found,0
a_fragile_flower,Boring and predictable plot with no originality whatsoever. The cast desperately needs acting lessons.,"Apr 6, 2024",Reviewer not found,0
a_fragile_flower,Failed to impress at any level.,"Apr 6, 2024",Reviewer not found,0
a_fragile_flower,Phim d qu ng ht th hay hn,"Apr 5, 2024",Reviewer not found,0
a_fragile_flower,Ti sao Vit Kiu M  Bolsa li c th ngu nh th,"Apr 5, 2024",Reviewer not found,0
a_fragile_flower,lm xu h ngi Vit. hi ngoi,"Apr 5, 2024",Reviewer not found,0
a_fragile_flower,"I dislike the plot because it's nonexistent, the acting because there are no real performances, and the singing because there's actually no singer.","Apr 5, 2024",Michael H,1
a_fragile_flower,"t's somewhat challenging to articulate precisely why this fails so spectacularly, not due to a scarcity of issues, but rather the overwhelming abundance of them.

The piece seems to attempt a fusion between the essence of a karaoke performer and the narrative depth of ""Her Life,"" yet the outcome is disastrously disheartening. The musical elements are particularly excruciating. The core of the issue lies in the film's inability to foster any connection with its characters, marred by inept scripting and storytelling. Additionally, the actions and motivations of the supposed ""cast"" defy any logical explanation throughout. The film's overall mood is baffling – one might wonder, is there an attempt at humor? Is there an underlying message or theme? Could it be classified as a drama? These questions remain unanswered, leaving viewers in a state of confusion even after the conclusion.","Apr 5, 2024",YLan N,0
a_fragile_flower,"So, like, I wanted to see this movie, right? And then I realized something crazy. All the songs in the movie are like, over 60 years old! These songs are from back when my grandma was still in Saigon. And then, I checked out the cast, and guess what? None of them are even close to my age. They all look young, but most of them are like, way over 60, and a few are in their 50s. This movie is totally for old people. And you know what? Like all old people stuff, it's super slow and hard to get. I just don't get old Vietnamese people. They're just so different, you know? And most of the time, they're totally out of touch with reality. They seriously should not have made this movie. There are way better topics for a movie than just two old ladies being jealous of each other.","Apr 4, 2024",Cindy M,0
a_fragile_flower,"My husband, a friend, and I went to watch a movie to support Vietnamese community films. Before it started, we took photos, admiring everyone's elegant outfits. But as the film began, my excitement turned to disappointment. The lead, Mai Thu Huyen, doesn't represent our overseas Vietnamese community but hails from Vietnam's communist new wealthy elite. This disconnect made it hard for us to relate to the movie. Additionally, the Music was a letdown I couldn't help but wonder why Thuy Nga wasn't involved in the project. The experience left me deeply dissatisfied, and I'm inclined to avoid movies from this production in the future.","Apr 4, 2024",Reviewer not found,0
a_fragile_flower,"This film is an absolute letdown, especially to the Vietnamese culture it attempts to portray. With a title that promises so much more, it utterly fails to deliver. There's no storyline to speak of - it's as if the concept of a plot was completely foreign to the creators. Watching paint dry might offer more entertainment and narrative structure. And the music? It's painfully worse than the warblings of a karaoke night gone wrong. Sitting through this movie is akin to throwing away $20 and two precious hours of your life, which you will never get back. It's as if someone took an amateur film project, devoid of skill or artistry, and somehow managed to get it on the big screen. It's not just a missed opportunity; it's a misstep into the realms of the unwatchable.","Apr 3, 2024",John N,1
a_fragile_flower,"""A Fragile Flower"" is a beautifully crafted film that shines a spotlight on the complexities of fame and human relationships, all through a uniquely Vietnamese lens. With standout performances, especially by Maya, and a soundtrack that perfectly encapsulates the protagonist's journey, the film offers a fresh take on the classic narrative of a rising star. Its optimistic portrayal of flawed characters striving for their dreams adds a heartfelt depth, making it a must-watch for fans of romantic dramas and those interested in the rich tapestry of Vietnamese cinema","Apr 2, 2024",Tutu T,5
the_sweet_east,"The Sweet East wants to be as experimental as possible for an indie project, but in the end, it will only test your patience as it goes on.","Mar 8, 2024",Sal L,2
the_sweet_east,"Funny, weird, situation-to-situation kind of coming-of-age. Enjoyable.","Mar 2, 2024",Nefasto R,3
the_sweet_east,"I really wanted to like it. The cast are great but it just got too absurd and repetitive for my tastes. The girl just keeps getting captured! 
It's trying to be engaging , and it nearly worked but I just couldn't care at all about any of them. I do want movies like this to keep being made as they are the ones that effect me most but this one just didn't hit me in the way I wanted it to.","Feb 29, 2024",Jamie C,3
the_sweet_east,"Wild and absurd in places, but reflecting the wild and absurd times we live in.  Fantastic acting, writing and cinematography. The most unique film I've seen this year when even most independent films seem similar lately.","Feb 29, 2024",Toby L,5
the_sweet_east,"Loved it. Laughed out loud more than a few times, the dialogue is so well written. Talia Ryder is magnetic. Loved the music, costumes... Simon Rex needs to be in a million more movies..","Feb 29, 2024",Helene C,5
the_sweet_east,"Amateurish, film-schoolish writing.  Unlikable characters all around.","Feb 27, 2024",Tom H,2
the_sweet_east,Absolutely terrible and nonsensical,"Feb 14, 2024",Matthew G,0
the_sweet_east,Theres a lot that could have been good here if the script was written to have just Simon Rex and talia Ryder as the ONLY two main characters.. An all the others just supporting. That would have made for a better movie. Simon Rex and any young female actress lead would be more interesting... And why was this movie shot on worse quality than a cxell phone?.. So grainy and poor lighting?...Sorry but the plot was horrible as well .. Final grade D minus minus.... 1.5 stars out of 5..,"Feb 12, 2024",joel g,1
the_sweet_east,The film is very fun & compelling in the first 45mins…but the final hour is a bit of a slog.,"Jan 27, 2024",Reviewer not found,3
the_sweet_east,"I'll be the first to admit it; the postmodern fairy tale sub-genre produces flops more often than not. That being said, The Sweet East felt surprisingly clear and complete in its vision and its execution. The film incorporates so many core elements of timeless folklore that are often smothered by the somewhat forced conventions of contemporary storytelling.

From the frantic transitional space between plot points to the exaggerated caricatures our protagonist collides with, The Sweet East offers up the same bewilderment and awe one might recall from their first reading of Alice In Wonderland; and to manufacture that feeling of otherworldly whimsy using only the overtly banal set pieces of our present day reality is an achievement in itself.

The impact-neutral events unfolding in their own private manias effectively maintain the ethereal veil between real and supersensory that can be so difficult to manage in a story like this one. A masterpiece of odd Americana with delightfully entertaining nods to some of our ugliest traits as a nation, The Sweet East encourages its audience to lean in a little closer to the depravities converging on screen with the same morbid curiosity of passing the aftermath of high speed highway collisions.

The main character, Lillian, is highly intelligent and capable for a child but clearly too confident for her own good, which adds a layer of authenticity and depth to her engagement with the world around her. The way she assimilates anecdotal elements of her counterparts into bits of dialogue here and there is so honest to the teenage experience.

The rogues gallery of perverts and weirdos that surface throughout the film is too extensive to catalog; but they all seem to effortlessly straddle that line of credible and uncanny throughout their screen time. It's remarkable how the individual humanities of each character permeate the chaotic fluidity of how the narrative functions. I found myself investing in characters I deeply disliked on a personal level and, to me, that is how any decent villain/goon/ne'er-do-well should aim to register with the audience.

On a personal note I will say I very much appreciate the way they nail the impotent over-quality of the Baltimore (and largely the American) DIY punk scene, and I MUST mention that any film that yields a climactic plot point to Gibby Haynes is worth the price of admission on that merit alone. I also appreciate a return to the lost art of an opening credits sequence. Even the sudden redirect of a musical intro somehow works.

The Sweet East feels like the quintessential contemporary fairy tale; investigating harsh truths about ourselves that may one day fade into the obscurity of legend in their own right. It scavenges enchantment from the debris of our mundane tedium which feels romanticized just enough so as to not become too self-indulgent.","Jan 20, 2024",Jack L,4
